Price,Close,High,Low,Open,Volume
Ticker,SITM,SITM,SITM,SITM,SITM
Date,,,,,
2024-04-16,78.68000030517578,79.18499755859375,76.69300079345703,77.69000244140625,141900
2024-04-17,77.12999725341797,79.6500015258789,76.94000244140625,79.0,124100
2024-04-18,74.47000122070312,76.87000274658203,73.87999725341797,76.69000244140625,185400
2024-04-19,73.44000244140625,74.38500213623047,72.7699966430664,73.81999969482422,211400
2024-04-22,73.70999908447266,75.58999633789062,72.38999938964844,74.4800033569336,126800
2024-04-23,74.55999755859375,76.12000274658203,73.69999694824219,73.69999694824219,165300
2024-04-24,76.22000122070312,77.11000061035156,74.73999786376953,75.13999938964844,141600
2024-04-25,83.06999969482422,83.2300033569336,75.73999786376953,75.83000183105469,346200
2024-04-26,88.79000091552734,88.98999786376953,82.98999786376953,83.06999969482422,246500
2024-04-29,90.36000061035156,91.6500015258789,88.12999725341797,88.79000091552734,175400
2024-04-30,89.12000274658203,91.00499725341797,88.51000213623047,89.0199966430664,177100
2024-05-01,87.27999877929688,91.0,86.7300033569336,87.55000305175781,292400
2024-05-02,90.2699966430664,91.80999755859375,87.4800033569336,89.20999908447266,133400
2024-05-03,92.25,94.94999694824219,91.44499969482422,92.80000305175781,185100
2024-05-06,96.63999938964844,97.16999816894531,92.36000061035156,92.62000274658203,187900
2024-05-07,97.0,99.9800033569336,95.5999984741211,96.44000244140625,228900
2024-05-08,96.91999816894531,97.31999969482422,94.81999969482422,96.12999725341797,148700
2024-05-09,124.33999633789062,128.80999755859375,109.33000183105469,111.2300033569336,848300
2024-05-10,123.1500015258789,125.72000122070312,119.56999969482422,124.52999877929688,339000
2024-05-13,124.01000213623047,127.09500122070312,122.76000213623047,123.38999938964844,184300
2024-05-14,127.12000274658203,129.43499755859375,124.87999725341797,125.0,333100
2024-05-15,129.52999877929688,129.83999633789062,126.12000274658203,129.83999633789062,177800
2024-05-16,128.07000732421875,129.86000061035156,127.36000061035156,129.86000061035156,134800
2024-05-17,127.54000091552734,129.63499450683594,125.5,128.07000732421875,97900
2024-05-20,130.8699951171875,132.5,127.37000274658203,127.54000091552734,127300
2024-05-21,126.0199966430664,129.5,124.91000366210938,129.11000061035156,165000
2024-05-22,123.87999725341797,127.66000366210938,123.04000091552734,126.19000244140625,260300
2024-05-23,119.93000030517578,125.93000030517578,118.56999969482422,124.08000183105469,210100
2024-05-24,125.18000030517578,125.4800033569336,121.1050033569336,121.47000122070312,156200
2024-05-28,129.4499969482422,131.5,126.01000213623047,126.23999786376953,230000
2024-05-29,125.66000366210938,128.7899932861328,124.73100280761719,126.16000366210938,144800
2024-05-30,126.23999786376953,127.44999694824219,123.73999786376953,125.36000061035156,144100
2024-05-31,121.81999969482422,128.49000549316406,119.72000122070312,127.16999816894531,164000
2024-06-03,120.69999694824219,125.30999755859375,118.4000015258789,125.30999755859375,152200
2024-06-04,116.5199966430664,120.62000274658203,115.76000213623047,120.62000274658203,98200
2024-06-05,123.86000061035156,124.0,118.04000091552734,118.04000091552734,121900
2024-06-06,123.30999755859375,125.86000061035156,122.76000213623047,124.87000274658203,130500
2024-06-07,118.88999938964844,125.02999877929688,118.23500061035156,122.9800033569336,109000
2024-06-10,121.30000305175781,122.677001953125,116.3499984741211,117.05999755859375,177800
2024-06-11,123.91000366210938,123.98999786376953,118.44000244140625,120.4800033569336,156300
2024-06-12,129.27999877929688,131.89999389648438,127.5199966430664,130.99000549316406,195300
2024-06-13,126.83999633789062,129.92999267578125,123.0,129.07000732421875,219800
2024-06-14,123.33000183105469,127.3499984741211,119.70999908447266,124.88999938964844,139200
2024-06-17,124.5,124.93000030517578,118.94499969482422,122.69000244140625,179100
2024-06-18,120.12999725341797,123.87000274658203,119.76000213623047,123.87000274658203,134000
2024-06-20,119.69999694824219,121.55999755859375,117.2300033569336,118.70999908447266,235400
2024-06-21,118.5999984741211,120.91000366210938,117.01000213623047,118.80000305175781,534100
2024-06-24,115.83999633789062,121.0,115.80000305175781,118.12999725341797,154500
2024-06-25,122.69999694824219,124.01000213623047,114.31999969482422,116.4000015258789,165300
2024-06-26,121.69000244140625,124.58000183105469,120.11799621582031,122.22000122070312,116000
2024-06-27,123.25,124.49500274658203,121.02999877929688,121.69000244140625,125700
2024-06-28,124.37999725341797,128.3249969482422,122.7699966430664,124.29000091552734,388600
2024-07-01,122.52999877929688,124.16999816894531,118.9800033569336,124.16999816894531,147700
2024-07-02,128.24000549316406,128.49000549316406,121.25,122.56999969482422,118200
